business_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
O0UcVL_cO3Q-xxP8gsm0Mg,None,None,None,None,None,None,None
UCnPW3drq6wzO7ovAfxqEA,15:0-23:0,15:0-23:0,15:0-23:0,15:0-1:0,15:0-1:0,15:0-1:0,15:0-0:0
Mk_NJdCypVpNe6yGgymkbw,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0
x5lvCJz_x6zW6tDw6l-6Bw,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,None,12:0-16:0,None
ZXP_Oc5w6_amPoAHFFHHUw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
MRV91nsO7kOAbqLbjTQHlA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None
eC2bk-mSO5M9esBFslj2qw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-12:0,None
fGxfrD19Buyh4ywpfzs_pw,None,None,None,None,None,None,None
uSVmEQp96ePH1HjIuoZe5w,None,None,None,None,None,None,None
LS4qdaBXNj7Q79nuMNaZ9w,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0
DrzeEdzh2G1qDumZCdoN0w,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0
610ioNIyxpPiZuxRwH3Ofw,9:0-18:0,14:0-18:0,9:0-18:0,14:0-18:0,9:0-18:0,8:0-11:0,None
c0X4vQoZeV5-eqjM56yqFQ,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-18:0,11:0-16:0
AOr0yP7iGTEHrD6pGquHfw,None,None,None,None,None,None,None
pqtE5yE_-4Q0hcklvLq6Eg,None,None,None,None,None,None,None
hzXKw7yGLa7CAWqkegTqMQ,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-19:0,10:0-17:0
hPXGBV0HmLNvOOWNVPRvBw,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0
E8cDJWMj5y6nrzcSyu5w4Q,None,11:30-22:0,11:30-22:0,11:30-22:0,12:0-22:30,12:0-22:30,12:0-22:0
0cxzUMTf2fatrKIeRyTMOg,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,None
pV6v4W2cb88R8APIcEBuvQ,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-16:0,None
dDx0E6xbjgsVS_9vZ6c6bA,None,None,None,None,None,None,None
TAFRSKLcv56376KyBXr2BA,None,None,None,None,None,None,None
IaL3NMcVUjwk29CnR7w4tw,None,None,None,None,None,None,None
GoF_zgVLYT5HOyuk1HQQ9A,None,None,None,None,None,None,None
yi0mP2qdlCtRpKXUxjT_VA,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-21:0,10:0-20:0
viWESsvhUuHi47z8PnsPUg,None,None,None,None,None,None,None
lmrk1uiUF2XpGIOMoSpcsA,None,None,None,None,None,None,None
lpW5eMwhe1DF5eGQOAAeng,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-22:0
A0TlTg8p0KdRueixzuFd1Q,8:30-23:0,8:30-23:0,8:30-23:0,8:30-23:0,8:30-0:0,8:0-0:0,8:0-0:0
2doWrghg8GBA0knrJpmotg,None,None,None,None,None,None,None
UupxKYWMnE6uq_eELO4CBQ,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0
yOaiW48kZyZVm0hMm9vNaw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None,None
X7AeqmFpZNEWz2Y67EUmOA,None,None,None,None,None,None,None
dTgSoGN_cKKqCGpKxaOfNw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,None
wFXuoxeFDLoowiYEHYo6kg,None,None,None,None,None,None,None
kRdzgq-hr3amtTkQR-U7dw,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:30,10:0-19:30,9:0-19:0,10:0-18:0
DnJaf6Am1jeWvhZt42Hi2A,None,None,None,None,None,None,None
F3RpnsA3gMYl4cJUl2l8yA,None,None,None,None,None,None,None
Vx00mzQudJe-cHtM6Drp7g,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,9:0-17:0,9:0-17:0,9:0-17:0
_Yquq-u6wp63GOo-Vjk7vA,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,10:0-18:0
IqFEORjcxP-rC2Hu-Srn8g,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,9:0-13:0,None
9MWJLa6ANN6FQVpOVmo1Pg,None,None,None,None,None,None,None
wOG5fxQe7txYYX-nSYjz5Q,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-16:0,None
Hp0HgMkiazNpE42eOgFY0Q,7:30-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
AfBmTieD9rNsas2VLMy-EQ,None,None,None,None,None,None,None
J1KCaKqw-1qcERELeTJEBA,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-20:0
NDA5u2B9kre7AT2Uv9U0eg,None,None,None,None,None,None,None
PKP8t235SAr6TPAkes7JXQ,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-22:0,9:0-22:0
Bv-9BaqF6S_BaxNjWUlk8g,None,None,None,None,None,None,None
mE11tpLr_UuHBN3yeoWzXw,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-15:0
G7M73NJjSGCxgdIpTMmp5A,None,None,None,None,None,None,None
sYSlKRCWmVeQr1hA6-WUzw,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,10:30-22:0,10:30-22:0
iObLvZHRZ0RLTQOu-swDgA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
tri64KQYWNP7_y8CsEA6Aw,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,9:0-17:0,None
AseAvrgRW-2ticUHWzOcFg,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,7:30-16:30,None,None
yIkLz1fz7wrrEb1fhoH6Uw,None,None,None,None,None,None,None
dIQnVjBxUIMXA58cdfsbSA,None,10:0-19:0,10:0-19:0,10:0-19:0,10:0-17:0,9:0-16:0,None
-vo7C7LUlEUBraX7pwYSWA,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-12:0,None
QLHY9a4w4Kx3SFQQ9_y-PA,16:0-22:0,None,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0
SRjoAfwBUuR7qVJkiH19gA,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,None
gaviK8-M4QdeoQOiAwdaYA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
gVTna38clthQRSd9doGYjg,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:30,10:0-2:30,10:0-2:0
jlvUVyCez0aClwalQbi_cQ,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:30-16:0,11:0-16:0
epujEs4ef9YQu_BLbVkCrQ,None,None,None,None,None,None,None
nNAttQFtT9gdD7pocwz5rA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
zgtgMlvFk5Ilrs1yj78tdA,10:30-23:0,10:30-23:0,10:30-23:0,9:30-23:0,10:30-1:0,10:30-1:0,10:30-23:0
ZliwQrjUnAosBLM8W_bsGQ,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-0:0,17:0-0:0,17:0-21:0
4evfBDTjmZixUKSbJGSReg,None,None,None,None,None,None,None
0-s9STDx--5khcgQy4vyow,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
k7Sy557_ZaQSGHFlZgeJzw,8:0-19:30,8:0-19:30,8:0-19:30,8:0-19:30,8:0-19:30,8:0-18:30,8:0-18:30
2zPtma1ajsJlrXQak98TlQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
DfhzmbGPKGYSzFQ2iKrLRw,None,None,None,None,None,None,None
8I2Xb-mksGen0ra2CnUJpw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
OR90RMB_AZox3-hIGXmeoQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
sCJAbN7K53y45F4FPOBxLA,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-12:0,None
0O2Z6NsUfniHehsuwJCJLg,9:30-19:0,None,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,11:0-17:0
qcrLRUiGsdXA6cZXZPl1NQ,None,None,None,None,None,None,None
d_ROFxj7n27aJb6CxJesAg,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-21:30
cdM5AEK3ff832Z8gFe1Lzg,None,None,None,None,None,None,None
qjJEf9ZyHMzXYrP3b0JrmA,6:30-18:30,6:30-18:30,6:30-18:30,6:30-18:30,6:30-18:30,6:30-18:30,6:30-18:30
-ufaiV0VcoyZhdXgZwDB_g,9:30-17:30,9:30-17:30,9:30-17:30,9:0-17:30,9:0-17:30,10:0-15:0,None
dVQOIH7S6Tc9hVQVvUB18A,None,None,None,None,None,None,None
3SjWfxr4lN6c_eKXhFy9RA,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-12:0,8:0-18:0
TG2GeI59fKLR9NoI7NUr0A,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-17:0
RSRLp-gOvb_HzIAx8sPfFQ,4:30-0:0,4:30-0:0,4:30-0:0,4:30-0:0,4:0-1:0,4:0-1:0,4:30-0:0
qdnR6gD22YZWlI-jkQ1vUg,None,None,None,None,None,None,None
IGePH01LGmub7Au3V-aeuQ,None,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,12:0-22:30
FgHAx1fSeKYPIDXBKeF8xA,None,None,None,None,None,None,None
Zurx3BplOp3C0_UM3_HxwA,None,None,None,None,None,None,None
zsR57scngUPI5W686GmSGA,None,None,None,None,None,None,None
LTcDbTiwNx-6tFcEUn9Ofg,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0
HG9m9eldYtnX_UeMt4Yy2w,None,None,None,None,None,None,None
qneQU4_rT3m67CgPaw3g_A,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-3:0,11:0-3:0,11:0-0:0
HHjQWysnOJiW2qYQR-SSJQ,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,8:0-16:30,None,None
TQqhfjlPVEz41K_wAogQSQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
qEiyiXdSRlpwPvWKB5ftdA,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,None
6qQCKzaItmQtWt38vnlRNw,None,None,None,None,None,None,None
6QMmwsTop-I0kf_0EtHqNA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
QDUOPv61PRWriAaNQeML1A,4:0-0:0,4:0-0:0,4:0-0:0,4:0-0:0,4:0-23:0,6:0-23:0,7:0-23:0
vgu_8n1i8agqTVtrX7X6Lw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-21:0,9:0-21:0,9:0-17:0,10:0-17:0
8EiUoLX0i7phKRYLqy4s6w,None,None,None,None,None,None,None
JtA1Qgt5HnC3DfkSNcOnOg,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-21:0
5rWS10zVUc2Lqv4BVgrjJw,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,16:0-22:0
ZkgCadTB3XMyXxeGciVHSQ,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
DAq138vjtzNGJ13xwLpbvA,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,8:0-19:0,None
9e2GF2Bl_1WkTt_R8nTG6A,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-18:0,10:0-17:0
-2L-SXb6OTKdmUkmEb1JAA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0
Y0aKsrJ8wDCjvbC0a8-CmA,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-20:0,8:0-20:0,10:0-18:0
7jT2D9_We6_iW20i-OcBHg,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-19:0,9:0-19:0
8kToK23uEo5su6VftV8ZOg,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-1:0
YL-u3yHX3XFIfllDJSWH_Q,10:0-19:0,10:0-19:0,10:0-20:0,10:0-19:0,None,10:0-19:0,11:0-17:0
RNkB4XsekPi5HPxT7vN2Dg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
k37Q9SambL1HADilIUl6xg,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-21:0,6:0-21:0,6:0-20:0
7pmMsEo1uiS2R88oppCKog,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-20:0
2ivGlp_mVzwFaPjatAERXg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
VGsAFsD8msQOe1nYya8xaA,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,12:0-18:0
QekkMT-KfXzoiFb1rJaZqA,None,None,None,None,None,None,None
Vkq4eGmbpQSVS0iFardJ5Q,None,None,None,None,None,None,None
dVOPg7s0OZ4jIfE2d5ndFw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
lp0fqDWUE2ykl9fVcxJ7Ww,None,10:0-17:0,10:0-17:0,10:0-17:0,10:0-16:0,10:0-14:0,None
CNFtS-hoQwoTMGqpJBdqVw,9:0-21:0,9:0-18:0,9:0-18:0,9:0-21:0,9:0-18:0,9:0-18:0,12:0-17:0
nUF-P7OzoYxJ78WGU_I-Sw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,6:0-18:0,6:0-23:0,0:0-0:0
8BB_utvEw_5ymgrr4kOTgQ,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0
iUYJTZYnLyV2XoLcO93HZQ,None,None,None,None,None,None,None
4_GIJk0tX3k0x0FcUv4sNA,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
9Lu2VvdAPswV-RRiQFfXXQ,0:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-0:0,0:0-0:0,0:0-3:0
l9vx-OTdDPU-oHZ17aVxdg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-22:0
RIhQV7wRc-kBKPgsHBw6uQ,None,10:30-19:0,10:30-19:0,10:30-19:0,10:30-19:0,11:0-18:0,None
V6jN8rCotNTILajAKBFJlQ,None,None,None,None,None,None,None
i5m22Yd7-5tll2vXOfG4lQ,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,None,None
H0r95Ri7jFuS3V78byjNrA,None,13:0-17:0,13:0-17:0,13:0-17:0,13:0-17:0,8:0-17:0,8:0-17:0
_rbjvugUv0IPv7HFcdTdIQ,None,None,None,None,None,None,None
q7iF6omNtpaeBXZscLuBxQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,None
E9A8BmT-lPumwOl-qIkQ1Q,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30,0:0-23:30
jbP8T-XAjD3rTGqbJqdxEA,None,None,None,None,None,None,None
zzYaAiC0rLNSDiFQlMKOEQ,None,None,None,None,None,None,None
sCL7AShFRaX7FzVe87KY_Q,None,None,None,None,None,None,None
0AETdavJrJ1G113aoJqCig,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
AngDPcPZLl-7TZ4tFJTtzw,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,None,None,None
YrFBrZSOPqR37lQrUG2gGw,15:30-0:30,15:30-0:30,15:30-0:30,15:30-0:30,15:30-0:30,15:30-0:30,15:30-0:30
UIFEwPLjwuet9bkikhPG9g,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
2f4Tayz6LdwHJV3yq7iCOQ,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
OEhpq8sRoNLy7aLFPCSA6Q,None,None,None,None,None,None,None
-V3wr3C29UA-_wowT92lFw,None,None,None,None,None,None,None
v_BoT7GFDSKJ0IF5d9g_SA,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0
VfeHCQuDAVsNx8UaV2-AQw,None,None,None,None,None,9:0-13:0,None
ud4dpwCCT7VuVaDwShdcAg,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None,None
RDd00nYInAbNjJEMQpX40w,10:0-10:30,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,None
pGSt4EP5_cuMLjtSSisj6A,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,None,None
aYDim9SRGux-c0T7yEopiQ,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:0,None
BAtK_WOxicYU3w42wPJYXw,None,None,None,None,None,None,None
VBH2HAmhr_fnI-FMlTA0MA,9:0-18:0,11:0-18:0,9:0-18:0,11:0-18:0,9:0-18:0,9:0-17:0,10:0-17:0
l2KC1Bl77xKv_BjwF1KK9A,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,None
4I--IdBgvliaUZwlhlQOvQ,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,10:0-16:0,10:0-16:0
R6sTe_wKyeWgATsCwFmjuw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
98lXawC3V7br-kKnbeiPig,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
Pnu3Mi5sYB3bHKhzryjG3w,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,8:0-16:0,10:0-16:0
WpeM87bCUqC4CwDuMGNmBQ,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-18:0
lNHIqmZJlQ_h6SQlOmD7sQ,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,8:0-17:0,8:0-17:0
zhMejUsmASFkccmGYb9f6A,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-15:0,None
HhMXqS8h0SPOXv56Dc510w,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,None,None
OY1G_vhUYJJ3HdHfOZ2wrQ,6:0-15:30,6:0-15:30,6:0-15:30,6:0-15:30,6:0-15:30,7:0-15:30,7:0-15:30
7kjQBf9FvS-wUXawx965QQ,None,None,None,None,None,None,None
jQ7uVW2g5vZkuIg_hRs2SQ,None,None,None,None,None,None,None
85wgBNEBZSLFVo5kF8Q8rg,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,None,None
tEaW0zgsYihSTjysrpXaWg,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-21:0
FfCsAyS7KOwqNGvSC9Rarg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,12:0-18:0
QD-uU07nluSgINdcm589Jg,None,None,None,None,None,None,None
LEFL9vmC0Zn2ZBR4qbhTrQ,None,None,None,None,None,None,None
CE7Oba9Quf52qRpFOeFXHQ,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-3:0,11:0-3:0,11:0-23:0
cyVo7B55lWegIbV9k662dg,None,None,None,None,None,21:0-2:0,None
mJJ765XLWtWwoJdIYFJ30w,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,9:30-17:30,11:0-17:0
cwJPBtNelxoGaDtNomCKJQ,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0
VkdUpbDrxaPGdNXpWpKh9Q,11:30-22:0,11:30-23:0,11:30-23:0,11:30-0:0,11:30-0:0,11:0-0:0,11:0-22:0
bYN75Vm-iaoe7RG3tUC7yQ,None,None,None,None,None,None,None
reMpjympQkf_2cT8a10-1w,None,None,None,None,None,None,None
5Q95IfYIbP6vXz4wjtYWFw,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
kJTOMMwxhV4Hgdu9pc5liA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
EbLsUk8uKpA_vsYxffTZqA,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-4:0,12:0-4:0,12:0-21:0
XFPtPkOtwiTwrsgOPwRDUg,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,12:0-22:0
JY4kqpElqfflV51PGttFNA,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,9:0-0:0,9:0-0:0
ttyES_e7ej6fPjBY8aGapg,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-15:0,None
znH36RmIAI4wcHy9WiEO5Q,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,15:0-22:0,None
LVCfdifkuNu8si76a9A4rg,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,12:0-17:0
dCQuVwoVxT5JQYv0GPX4nA,None,None,None,None,None,None,None
tZLFHh4_nkJtEviP76DeZQ,None,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-20:0,12:0-18:0
Yj0SuwmZ5MBlUjLIPzxtVg,None,None,None,None,None,None,None
nXtgMIF5aZND4LD8um-8cw,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-12:0,None
S5aEG99UszLAktTe8mW2Og,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-23:0
9w1Zt4L5ZGm1iu33_W2YbA,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,None,None
4B7_PlImSguNaeFS_xq6Fg,9:30-19:30,9:30-19:30,9:30-19:30,9:30-19:30,9:30-13:30,8:30-17:0,None
nDuN-Gj1tUgd2VwdMJtZ_A,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,None,None
DlcFL52-HHrNv-B2Jau1fg,None,None,None,None,None,None,None
i6aLbPzBK1J5RVrEwdrS-w,None,None,None,None,None,None,None
dmvhmb1bopqnSg1ofF59uQ,None,None,None,None,None,None,None
l_PT_cVfM1c8CYgaxt8amw,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
38LezjERmeB48zRSqvMoFQ,None,None,None,None,None,None,None
2AMU5QFJOWjpHkpDKy3AJw,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-0:0
ZPVhjltJcQ-YnaoV-h-FeA,11:0-15:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,None
wGHL7s27mTI8OLCT9w-jAw,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,None
7DBqM_efvYmw44A5pXCfgQ,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0,11:0-17:0
Cswsfb0_uSgwHxyHMqFKwg,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0
LuvXlWr5xorDBRnskHXn9A,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,9:30-18:0,10:0-16:0,None
KgfbLmd8zqvfAo9-RkLXPA,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30
Lk2I8GTjKLd_R1drktNWNg,9:0-22:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-0:0,9:0-0:0,9:0-22:0
x_yrwPrJACZSiyLrOdODYA,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0
RdOgl8DFzKYYvH8oE9cJjQ,12:0-19:30,None,12:0-19:30,12:0-19:30,12:0-19:30,12:0-19:0,12:0-19:0
6X2nCf-xKlmfYsxEXYF2mQ,None,None,None,None,None,None,None
yBHltbm3DqNaKgBgTMpxsA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,12:0-22:0,16:0-21:0
3pQzrd3UhsR9H3COwMKTNg,None,None,None,None,None,None,None
K7xHtEvdqnBCmR4UY8XjzQ,None,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,9:0-17:0,None
EYXI0t6waW4twrAZwCJdsw,11:0-20:0,9:0-20:0,12:0-20:0,9:0-20:0,9:0-17:0,9:0-15:0,None
gVoolsl4LTgoE-T6vkLC3Q,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-14:0,None
SG-ku0D0ft_w_aLzwgDl0Q,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0
dj2XkboYShGM9WvpkayJWA,None,None,None,None,None,None,None
niqIaJy9UXu-DS7BIUvUoA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
WoPfxF4x9AWH9SxOJtCPFg,None,None,None,None,None,None,None
FCq6w6bCu_Q0-inmnV2rrw,5:0-20:0,5:0-20:0,5:0-20:0,5:0-20:0,5:0-13:0,5:0-17:0,8:0-17:0
IpJVxUHw4yVIg8F72fdjLw,9:0-16:0,8:0-19:0,8:0-20:0,8:0-19:0,8:0-18:0,8:0-18:0,None
